"","MDG_T10i","MDG_T11r","MDG_T12i","MDG_T13i","MDG_T14r","MDG_T15i","MDG_T16r","MDG_T1i","MDG_T2r","MDG_T3r","MDG_T4i","MDG_T5i","MDG_T6r","MDG_T7r","MDG_T8i","MDG_T9r"
"1854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21396795416275,NA,NA,NA,NA,NA
"1855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36047288113051,NA,NA,NA,NA,NA
"1856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20074948244715,NA,NA,NA,NA,NA
"1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09761397888149,NA,NA,NA,NA,NA
"1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969011395958256,NA,NA,NA,NA,NA
"1859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724009622391382,NA,NA,NA,NA,NA
"1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1168119969126,NA,NA,NA,NA,NA
"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17961640597849,NA,NA,NA,NA,NA
"1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896027510635891,NA,NA,NA,NA,NA
"1863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826402915506607,NA,NA,NA,NA,NA
"1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867002705954309,NA,NA,NA,NA,NA
"1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69904677600941,NA,NA,NA,NA,NA
"1866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02924898491489,NA,NA,NA,NA,NA
"1867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20649595997526,NA,NA,NA,NA,NA
"1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34541998653257,NA,NA,NA,0.807450317187399,NA
"1869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25729814416959,NA,NA,NA,0.986863084546594,NA
"1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04944711741632,NA,NA,NA,0.920246083222965,NA
"1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846619646477034,NA,NA,NA,0.849035911427585,NA
"1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949007167797609,NA,NA,NA,1.01360902514331,NA
"1873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06762813073399,NA,NA,NA,1.01644419328575,NA
"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884040580587319,NA,NA,NA,0.936821877321295,NA
"1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912000307251879,NA,NA,NA,1.08240589741069,NA
"1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825114908445518,NA,NA,NA,0.774327618011273,NA
"1877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980362428387688,NA,NA,NA,1.36377961899032,NA
"1878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0674822741185,NA,NA,NA,1.2571878514534,NA
"1879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0657705610404,NA,NA,NA,1.66376638180453,NA
"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73812525595562,NA,NA,NA,1.16039705839115,NA
"1881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931865861961279,NA,NA,NA,0.913077664488367,NA
"1882",NA,NA,0.530677598453486,NA,NA,NA,NA,NA,NA,NA,0.92526158738961,NA,NA,NA,0.974103601294128,NA
"1883",NA,NA,1.46256993364849,NA,NA,NA,NA,NA,NA,NA,1.03835818872025,NA,NA,NA,1.09538958327017,NA
"1884",NA,NA,1.04530027016272,NA,NA,NA,NA,NA,NA,NA,1.04828071104402,NA,NA,NA,1.21416957423058,NA
"1885",NA,NA,1.02382235102786,NA,NA,NA,NA,NA,NA,NA,1.4096904512818,NA,NA,NA,1.22989578182556,NA
"1886",NA,NA,0.817245324602454,NA,NA,NA,NA,NA,NA,NA,0.999292603587048,NA,NA,NA,0.723995560321641,NA
"1887",NA,NA,0.675921621630758,NA,NA,NA,NA,NA,NA,NA,0.915087873401153,NA,NA,NA,0.634948201347772,NA
"1888",NA,NA,0.714508589209076,NA,NA,NA,NA,NA,NA,NA,0.760049185173454,NA,NA,NA,0.569316988869808,NA
"1889",NA,NA,0.878613690274516,NA,NA,NA,NA,NA,NA,NA,0.904830504146519,NA,NA,NA,0.849037755759299,NA
"1890",NA,NA,0.546799961028882,NA,NA,NA,NA,NA,NA,NA,0.660649854665568,NA,NA,NA,0.800446488268999,NA
"1891",NA,NA,0.555090911395415,NA,NA,NA,NA,NA,NA,NA,0.818991385586862,NA,NA,NA,1.01412439417256,NA
"1892",NA,NA,0.654616139307663,NA,NA,NA,NA,NA,NA,NA,0.806810359689127,NA,NA,NA,1.23043100068355,NA
"1893",NA,NA,0.819025565077004,NA,NA,NA,NA,NA,NA,NA,0.840946196889043,NA,NA,NA,1.6775657230342,NA
"1894",NA,NA,0.898628061934773,NA,NA,NA,NA,NA,NA,NA,0.798942994436537,NA,NA,NA,1.31383731119535,NA
"1895",NA,NA,0.802325331270877,0.51968604281918,NA,NA,NA,NA,NA,NA,0.679509885934661,NA,NA,NA,1.42467590441824,NA
"1896",NA,NA,0.750133049197198,0.609671159466594,NA,NA,NA,NA,NA,NA,0.803672051159886,NA,NA,NA,0.994413923058,NA
"1897",NA,NA,0.722904597125112,0.955671116019759,NA,NA,NA,NA,0.777323143514135,NA,0.868699961145733,NA,NA,NA,0.723351977152218,NA
"1898",NA,NA,0.712487147292726,1.20527528084528,NA,NA,NA,NA,0.717198701474368,NA,0.93008336300082,NA,NA,NA,0.793189884405168,NA
"1899",NA,NA,0.555836651594651,1.19408002759727,NA,NA,NA,NA,0.712904098471527,NA,0.834783179745119,NA,NA,NA,0.811231216902718,NA
"1900",NA,NA,0.504085563483186,1.03336570860285,NA,NA,NA,NA,0.596949817394833,NA,1.02406215178097,NA,NA,NA,0.873574222801405,NA
"1901",NA,NA,0.668977359221646,1.08172367474068,NA,NA,NA,NA,0.721493304477208,NA,1.12703781605622,NA,NA,NA,1.01210527090642,NA
"1902",NA,NA,0.585249874196044,1.21889514688627,NA,NA,NA,NA,0.648485053428919,NA,1.19112913378913,NA,NA,NA,1.29967435870323,NA
"1903",NA,NA,0.734814241046269,1.0588534377096,NA,NA,NA,NA,0.648485053428919,NA,1.02795820118174,NA,NA,NA,1.11439317996787,NA
"1904",NA,NA,0.741781220587778,1.01700067980396,NA,NA,NA,NA,0.532530772352225,NA,1.06067174630152,NA,NA,NA,1.03981065225977,NA
"1905",NA,NA,0.825779253203449,0.995462869380247,NA,NA,NA,NA,0.717198701474368,NA,1.16150557730111,NA,NA,NA,1.97401411471799,NA
"1906",NA,NA,0.886897974766374,0.939801426783514,NA,NA,NA,NA,0.704314892465846,NA,1.04528082011782,NA,NA,NA,1.36365748507762,NA
"1907",NA,NA,0.912784346363219,0.959893878591465,NA,NA,NA,NA,0.609833626403354,NA,1.01911867125715,NA,NA,NA,0.879316674516055,NA
"1908",NA,NA,1.21583352252835,0.9030789750649,NA,NA,NA,NA,0.592655214391992,NA,1.0891326089058,NA,NA,NA,0.819789749106099,NA
"1909",NA,NA,1.29833885575428,0.899416191117818,NA,NA,NA,NA,0.601244420397673,NA,0.743992522431252,0.996612298907808,NA,NA,0.540503898440572,NA
"1910",NA,NA,1.25090509648847,0.791088254383545,NA,NA,NA,NA,0.566887596374949,NA,0.915412734338288,1.07409698771685,NA,NA,0.562507139351274,NA
"1911",NA,NA,1.00703400464876,0.850174076357801,NA,NA,NA,NA,0.631306641417557,NA,1.07002019295528,1.01543276679979,NA,NA,0.740366401648493,NA
"1912",NA,NA,1.26830945586392,0.879212936382497,NA,NA,NA,NA,0.618422832409036,NA,1.05716434111901,0.853253630327875,0.727350139021361,NA,0.811218227274548,NA
"1913",NA,NA,1.75861335632919,0.971243295966338,NA,NA,NA,NA,0.811679967536859,NA,1.04412735898741,1.06374942527942,0.93442480463861,NA,0.925831861007809,NA
"1914",NA,NA,1.66292135638028,0.949982173840107,NA,NA,NA,NA,0.627012038414717,NA,1.25419207086873,1.29466745860606,1.17502833693986,NA,1.0033667878129,NA
"1915",NA,NA,1.26542034831078,0.794446709893257,NA,NA,NA,NA,0.665663465440281,NA,0.950626287189988,1.13161070100462,1.0844582453536,0.656565966993454,0.932068876986214,NA
"1916",NA,NA,1.194071674504,0.688948770313976,NA,NA,NA,NA,0.8159745705397,NA,1.05675358440739,0.991346650763865,1.11594500889277,0.710163188788838,0.500379354170563,NA
"1917",NA,NA,1.22329484232914,0.715543968414735,NA,NA,NA,NA,0.712904098471527,NA,0.879051700802061,0.723076622728006,1.00857132963874,0.572820307938167,0.498457305887034,NA
"1918",NA,NA,1.23692484189167,1.10341320909805,NA,NA,NA,NA,0.764439334505613,NA,0.747916989567289,0.531084791554327,0.863710714115992,0.807308153292972,0.555476933620033,NA
"1919",NA,NA,1.42389371988786,1.08002650294483,NA,0.889706915977265,NA,NA,0.588360611389152,NA,0.869240558969808,0.748353405629373,0.745562337230825,0.6699652724423,0.637868597650504,NA
"1920",NA,NA,1.47760569216984,1.08702139985605,NA,0.920913724494831,NA,NA,0.605539023400514,NA,1.01151457983558,0.828115627565946,1.01674156324399,0.592919266111436,0.765967375103275,NA
"1921",NA,NA,1.42810410591551,1.32108879448837,NA,0.900501690884091,NA,NA,0.768733937508454,NA,1.04670275632712,0.798773726165374,0.989419703703557,0.690064230615569,0.905545460100836,NA
"1922",NA,NA,1.07105304221141,0.857968928191195,NA,0.955934799805363,NA,NA,0.781617746516976,NA,0.913451583886512,0.832584555742119,1.00671436250109,0.623067703371339,0.800138209233948,NA
"1923",NA,NA,1.30100297175874,0.894783297932299,NA,1.17474215058664,NA,NA,0.910455836602191,NA,1.01330821546027,1.08544136088974,1.1146036818392,0.824057285104029,1.03765265126474,NA
"1924",NA,NA,1.11066878645014,1.05247124509608,NA,0.931638106166008,NA,NA,0.717198701474368,NA,1.02890387823534,0.856600348575643,1.01530699478852,0.834106764190664,0.824778700301217,NA
"1925",1.01415800918096,NA,1.0310639199966,1.00754692561579,NA,1.21357271962575,NA,NA,0.73437711348573,NA,0.913424226947358,0.983299543058139,1.05640225951868,0.763760410584222,1.11634185636941,NA
"1926",1.03807683015221,NA,1.24832583268382,0.824400802379688,NA,1.40153682325985,NA,NA,0.8159745705397,NA,0.816940479594377,1.28508774687679,0.984902694748017,1.05854513045883,1.13311940558319,NA
"1927",0.688862043971974,NA,1.20563046544676,0.940422937070002,NA,1.15526911388444,NA,NA,0.811679967536859,NA,1.13262377158805,1.32463997232011,0.924672931845975,1.01164756138787,0.828856273540506,NA
"1928",0.846726262382218,NA,1.3386202375452,0.987354291657131,NA,1.03176629939107,NA,NA,0.742966319491411,NA,1.31835247225797,1.44098385008807,0.940051380034343,1.01499738775008,1.03684185574702,0.934447181932063
"1929",0.679294515583474,NA,1.30959761993456,0.644732575775199,NA,0.973758714082136,NA,NA,0.828858379548221,NA,0.995448939343806,1.2597811540104,1.01449328356877,0.824057285104029,0.707436296890924,0.840840505956351
"1930",1.00937424498671,NA,1.11889180387838,0.754574078276293,NA,0.8600062781231,NA,0.777103075830385,0.82026917354254,NA,1.16163716747114,1.04837411759232,1.02220109103522,0.747011278773165,0.795826783461246,0.874719287145954
"1931",1.45426431505194,NA,1.02245392165018,0.80892732516379,NA,1.22537188587964,NA,0.916533916462228,0.82026917354254,NA,1.09496466228632,1.06748280138596,0.891272209934591,1.06859460954547,1.06541690349221,0.96209475435489
"1932",0.880212611741967,NA,1.07078485966502,0.808824826700596,NA,1.28652002095643,NA,0.976771241880199,0.717198701474368,NA,0.933161159966083,0.971459107672665,0.853011892256513,0.988198776852393,1.1994491279126,0.88653003674875
"1933",1.04764435854071,NA,0.941285609874374,0.864770248849556,NA,1.01453759677894,1.03275511182504,0.835703644075894,0.6570742594346,NA,0.917147629800001,0.799262468438797,0.961361247053138,0.901103291434893,1.12050871486502,0.764724329403328
"1934",1.05721188692921,NA,1.02493933827778,1.0835424406954,NA,0.844173665867664,0.999563432651021,0.720100662248285,0.695725686460165,NA,1.29309569989075,1.11422769076392,1.11700242178411,1.3097821076247,1.18080051396243,1.07654420447441
"1935",0.186566803575743,NA,0.620437297298602,1.30123038885898,NA,1.02024074465147,1.05488293979681,1.01666290755598,0.712904098471527,NA,1.14558580902176,1.1193811465961,1.35489686670574,1.34328037124681,0.851313158402549,0.961260605040213
"1936",0.162647982604494,NA,0.835120741029046,1.75976968443668,NA,1.02964972477332,0.877173074751408,0.855080590134079,0.944812660624916,NA,1.12500449021023,1.21854238994496,1.42631982505878,1.37677863486893,0.877943634540686,0.848238920888258
"1937",0.310944672626238,NA,0.84788727874881,0.983269753539714,NA,0.855953499474953,0.750549284622824,0.829089238747595,1.01352630867036,NA,0.743288312849818,0.9056358973632,1.07688904985115,0.907802944159317,0.509998080649885,0.512133315662979
"1938",0.301377144237739,NA,1.04528822882377,1.14209515612725,NA,0.961884630433457,0.911895169464973,0.806755905183343,0.914750439605032,NA,1.01265271370854,1.18847978364544,1.10189161295521,0.837456590552875,0.77206206583246,0.802790379108694
"1939",0.344431021985987,NA,1.0305199687556,1.39778086747908,NA,0.902104003470915,0.830646224555657,1.01508310595084,0.807385364534019,NA,0.996341360923679,1.02732592479094,1.09852869549048,0.847506069639509,0.587844368150407,0.794275657651638
"1940",0.282242087460739,NA,0.854235433934233,1.32935578802001,NA,0.918975323984094,0.701746987520922,0.883567360560164,0.712904098471527,NA,0.826550875658056,0.960385414555217,0.985578108191145,0.773809889670857,0.585560571812223,0.727250120329204
"1941",0.53099782556173,0.979302069793021,1.24031735894011,1.47663200331438,NA,0.968358216169514,0.825448930967999,0.854978326213666,0.807385364534019,NA,0.693419704006555,1.03409412832794,0.970410808518122,1.11214235225422,0.96456322238524,1.0200245373657
"1942",0.851510026576468,1.19231410192314,1.33066560527715,1.58609438660134,NA,1.04280500321538,0.9552141553508,0.844606416283329,0.893277424590829,NA,1.06232464737878,1.16891660832949,1.19079727546802,1.14899044223854,0.896628989774135,1.13543872012064
"1943",1.09548200048321,1.00973236009732,1.27255904797347,1.65947259718344,NA,0.799171198282602,0.862928747557572,0.919576784778244,0.974874881644799,NA,1.2237888744058,1.32324393088197,1.33597603433821,1.11884200497864,0.912953346824446,1.1485841938742
"1944",0.904131432713216,0.995900409959004,1.15333275142942,1.37560411125828,NA,0.596050490835133,0.604714712099235,0.953638001285521,0.910455836602191,NA,1.15206296212035,1.00637128564462,1.08856835442502,1.00159808230124,0.929417849404877,0.928525229665222
"1945",0.626673109446726,1.01526514015265,1.29432427703983,1.2517466333509,NA,0.586451196794795,0.680128640431667,0.90990880877192,0.936223454619235,NA,1.01767736750108,1.02657360676066,0.893247877991655,0.783859368757491,0.865754319777953,1.09780308782936
"1946",0.884996375936216,0.940572609405726,1.23854245433285,1.42474017804808,NA,0.677012806993939,0.976278359693363,0.884714219805541,0.824563776545381,NA,1.20966530120534,1.1116387906101,1.00126520956123,0.834106764190664,0.945473771071522,0.996740187727745
"1947",0.918482725295965,0.793953937939539,1.29746280534566,1.21824333863922,NA,0.81377700235987,0.981690372931631,0.97082952993265,0.846036791559583,NA,1.24455136004285,1.13255445722777,1.02832328201728,0.978149297765758,1.17674720777932,1.24499880836933
"1948",1.06199565112346,0.705429457054294,1.20599861077228,0.897559879885146,NA,0.717927294821094,1.12399716076248,0.902432503486781,0.760144731502773,NA,0.839847902562439,0.71832655157429,0.958069957151831,0.753710931497587,1.19485737047862,0.965152410389981
"1949",0.751050978497222,0.835449788354498,1.28506861224554,0.58526681416477,NA,0.95948644026824,0.958296055763774,0.811186316967966,0.858920600568105,NA,0.792636961433226,0.712503882845373,0.931926236211921,0.599618918835858,0.943532137766947,1.12606585797
"1950",0.78932109205122,1.00696597006966,1.28267002095413,0.851378530574873,0.208269421827198,1.04112038870103,1.01311864663446,0.995405721686272,1.18531042878398,NA,0.860380869869029,1.11489459920876,1.22446596659627,0.964749992316912,1.22562130674333,1.36210818005488
"1951",0.760618506885721,0.874179248741793,1.29212679874987,1.10436833791461,0.159346939160787,1.02572656118171,0.914490989184362,1.1913355517912,1.29697010685784,NA,0.888183001562433,1.08258841709027,1.21406218869659,0.914502596883739,1.13749594013518,1.32986616490278
"1952",0.688862043971974,0.979302069793021,1.07012897919191,1.49125022073656,0.115332042429118,0.838356132138698,0.874719432244539,1.12698760749475,0.966285675639118,NA,0.76451527315411,0.720061756530869,0.85991258691028,0.790559021481914,0.768400240136023,1.15364374137776
"1953",0.698429572360474,1.05399460053995,1.42410610994815,1.21743915285514,0.423459307334891,0.98544499679176,1.05316881238038,1.14934668240402,1.19389963478967,NA,0.880049816656883,0.934107985487222,1.04232430562292,0.629767356095762,1.2157280950571,1.09122377488987
"1954",0.602754288475477,1.04846182048462,1.5645464760801,1.29956584496909,0.453949845974113,1.12294470969553,1.03649053506213,1.15392392690207,1.04788313269309,NA,1.04986727745433,1.01895080087738,1.06590516518091,0.958050339592489,1.29453849849472,1.22481297626575
"1955",0.77975356366272,0.882478418824784,1.29871856300698,1.06755123448878,0.455519158019648,1.14939349025357,0.709410561571289,1.1311524451042,0.8159745705397,NA,1.00799639643903,0.872776779855021,0.830189962704406,0.840806416915086,1.14411019311563,1.15855330300844
"1956",0.870645083353467,0.973769289737693,1.39508109826983,1.13264551097314,0.55277131662664,1.04422165082211,1.12275382516902,1.18403170984368,0.888982821587989,NA,0.971606861408685,0.828691599350817,0.930387287250753,0.653216140631242,1.19284795439588,1.31170116294239
"1957",0.865861319159217,1.21721161217212,1.4929303082431,1.29354050726599,1.58141570824906,0.898106174325424,1.43032976390441,1.06824409544266,1.44728121195726,NA,1.01868999130066,0.85898854683478,1.02446065393809,0.864255201450567,1.3093603084479,1.23849343355863
"1958",1.08113070790046,1.25040829250408,1.74275448988728,1.79763979657768,0.998193276243536,1.16722331330592,1.5371071743257,1.06528340187974,1.47734343297714,1.25960197312468,1.41562543313496,1.10872830427666,1.11220257939775,1.04514582500999,1.82073560105949,1.46279189328131
"1959",0.913698961101715,1.25870746258707,1.27623941188127,1.36678315859544,1.01243444331452,1.09963543635867,1.35100363852182,1.48718336162829,1.30555931286352,0.960979758462324,0.878077985698148,0.989567802048928,0.990683277970772,0.867605027812778,1.38518042284683,1.17229252877411
"1960",0.813239913022469,1.2642402426424,1.4646189424829,1.07313372027248,1.17230308578816,1.20744629434268,1.51357439342119,1.29962006865023,1.08223995671581,1.1248851845552,0.870528355168359,0.994743100417088,1.18310173249597,1.06859460954547,1.43604094470093,1.04875226061086
"1961",0.889780140130466,0.921207879212079,1.16818415001831,1.38885308063414,1.32789155103592,1.00178192141881,1.01160141946819,1.44254086177284,0.957696469633437,0.913828882463004,1.05257808110286,0.784031842069342,0.873465402726877,0.767110236946434,1.14990650047954,1.18097896522867
